3.1521692439 , 3.7016460905
4.1615478237 , 4.05471380475
5.170926403499999 , 3.885895997
6.180304983299999 , 3.5520014965
7.189683563099999 , 3.6169514071111113
8.1990621429 , 3.5089786756
9.208440722699999 , 3.4195036786666666
10.217819302499999 , 3.355167839909091
11.2271978823 , 3.242691465
12.236576462099999 , 2.798612909769231
13.245955041899999 , 2.827493037388889
14.2553336217 , 2.6809036870555554
15.264712201499998 , 2.543376148277778
16.2740907813 , 2.1672278338333335
17.2834693611 , 1.9097030914545454
18.2928479409 , 1.7089072543636363
19.3022265207 , 1.271043771125
20.3116051005 , 1.0314253648333334
21.3209836803 , 1.1231361232857142
22.3303622601 , 1.1400673402
